package, guess, num_versions, num_parsed_versions, breaking_versions
iteratee, PVP, 53, 47, 0.2, 0.2.4, 0.3.1, 0.3.4, 0.3.6, 0.4.0, 0.4.0.2, 0.5.0.0, 0.6.0.1, 0.7.0.0, 0.7.0.1, 0.7.0.2, 0.8.0.0, 0.8.0.1, 0.8.4.0, 0.8.4.1, 0.8.4.6, 0.8.5.0, 0.8.6.0, 0.8.6.1, 0.8.7, 0.8.7.4, 0.8.7.6, 0.8.8.1, 0.8.9.0, 0.8.9.1
iteratee-compress, PVP, 11, 10, 0.1.1, 0.2.1.0, 0.3.0.0, 0.3.1.0, 0.3.2.0, 0.3.3.0
iteratee-mtl, PVP, 4, 3, 0.5.0.0
iteratee-parsec, Unknown, 6, 3, 0.0.2, 0.0.5, 0.0.6
iteratee-stm, Unknown, 2, 1, 
iterio-server, PVP, 4, 3, 0.1, 0.2, 0.3
ivar-simple, Unknown, 6, 5, 0.3.2
ivor, Unknown, 9, 1, 0.1.9
ivory, Unknown, 4, 0, 
ivory-artifact, Unknown, 3, 2, 
ivory-backend-c, Unknown, 5, 0, 
ivory-bitdata, Unknown, 1, 0, 
ivory-eval, Unknown, 3, 0, 
ivory-examples, Unknown, 7, 0, 
ivory-hw, Unknown, 4, 0, 
ivory-opts, Unknown, 5, 0, 
ivory-quickcheck, Unknown, 4, 0, 
ivory-serialize, Unknown, 3, 0, 
ivory-stdlib, Unknown, 4, 0, 
ivy-web, Unknown, 3, 0, 
ix-shapable, Unknown, 1, 0, 
ixdopp, Unknown, 4, 0, 
ixmonad, PVP, 8, 1, 0.56
ixset, Unknown, 9, 7, 1.0.6, 1.0.6.1
ixset-typed, Unknown, 8, 0, 
iyql, Unknown, 9, 0, 
j2hs, Unknown, 4, 0, 
ja-base-extra, Unknown, 2, 1, 0.2.1.0
jack, PVP, 11, 6, 0.6.2, 0.7
jack-bindings, Unknown, 2, 0, 
jackminimix, Unknown, 1, 0, 
jacobi-roots, Unknown, 5, 4, 0.2.0.1
jail, Unknown, 2, 1, 
jailbreak-cabal, Unknown, 5, 0, 
jalaali, PVP, 2, 1, 0.2.0
jalla, Unknown, 4, 0, 
jammittools, PVP, 12, 9, 0.5, 0.5.0.2
jarfind, Unknown, 4, 0, 
jason, Unknown, 2, 0, 
java-adt, Unknown, 1, 0, 
java-bridge, PVP, 7, 1, 0.99
java-bridge-extras, Unknown, 2, 1, 
java-character, Unknown, 4, 3, 0.0.4
java-poker, Unknown, 3, 2, 0.1.1.0
java-reflect, Unknown, 4, 3, 0.9.1
javaclass, Unknown, 1, 0, 
javasf, Unknown, 1, 0, 
javav, Unknown, 2, 0, 
jcdecaux-vls, Unknown, 1, 0, 
jdi, Unknown, 1, 0, 
jespresso, Unknown, 5, 2, 
jmacro, Unknown, 30, 14, 0.6.5, 0.6.6, 0.6.14
jmacro-rpc, PVP, 4, 3, 0.2, 0.3
jmacro-rpc-happstack, PVP, 6, 3, 0.2, 0.3.2
jmacro-rpc-snap, PVP, 3, 2, 0.3
jni, Unknown, 3, 0, 
jobqueue, Unknown, 4, 0, 
join, PVP, 4, 3, 0.4
joinlist, PVP, 3, 2, 0.2.0, 0.3.0
jonathanscard, Unknown, 2, 1, 0.1.1
jort, Unknown, 1, 0, 
jose, Unknown, 17, 5, 0.1.27.0, 0.2.31.0, 0.2.38.0
jose-jwt, PVP, 16, 15, 0.2, 0.3, 0.3.1, 0.4, 0.5, 0.6, 0.7, 0.7.1
jpeg, Unknown, 2, 1, 0.0.1.1
js-flot, Unknown, 1, 0, 
js-good-parts, Unknown, 7, 1, 
js-jquery, Unknown, 11, 10, 1.12.2, 1.12.3
jsaddle, PVP, 33, 5, 0.2.0.6, 0.2.1.0, 0.3.0.0
jsaddle-dom, Unknown, 15, 0, 
jsaddle-hello, Unknown, 2, 0, 
jsaddle-warp, Unknown, 4, 3, 
jsaddle-webkit2gtk, Unknown, 2, 0, 
jsaddle-webkitgtk, Unknown, 2, 0, 
jsaddle-wkwebview, Unknown, 4, 0, 
jsc, Unknown, 2, 1, 
jsmw, Unknown, 1, 0, 
json, PVP, 12, 11, 0.4.1, 0.4.4, 0.5, 0.8
json-api, Unknown, 7, 4, 0.1.0.3, 0.1.0.4, 0.1.1.0, 0.1.1.1
json-assertions, Unknown, 9, 5, 1.0.8
json-ast, PVP, 3, 2, 0.2, 0.3
json-ast-json-encoder, Unknown, 1, 0, 
json-ast-quickcheck, PVP, 2, 1, 0.2
json-autotype, Unknown, 41, 30, 0.2.5.0, 0.2.5.10, 0.2.5.12, 1.0.7, 1.0.8, 1.0.14, 1.0.15
json-b, Unknown, 5, 1, 
json-builder, PVP, 11, 10, 0.0.1, 0.1.0, 0.1.1, 0.2.0, 0.2.3
json-bytes-builder, PVP, 7, 6, 0.3, 0.4, 0.5
json-encoder, Unknown, 5, 4, 
json-enumerator, Unknown, 4, 3, 
json-extra, Unknown, 3, 0, 
json-fu, PVP, 3, 1, 0.1.0
json-incremental-decoder, Unknown, 2, 1, 
json-litobj, Unknown, 1, 0, 
json-pointer, Unknown, 4, 3, 
json-pointer-aeson, Unknown, 2, 1, 
json-pointer-hasql, Unknown, 2, 1, 
json-python, Unknown, 3, 0, 
json-qq, Unknown, 2, 1, 
json-rpc, PVP, 29, 28, 0.2.0.0, 0.3.0.0, 0.4.0.0, 0.5.0.0, 0.6.0.0, 0.6.2.0, 0.7.0.0, 0.7.1.0
json-rpc-client, PVP, 9, 8, 0.2.0.0, 0.2.3.0
json-rpc-generic, PVP, 8, 3, 0.1.0.0, 0.2.1.2
json-rpc-server, PVP, 13, 10, 0.1.3.0, 0.1.4.0, 0.1.5.0, 0.2.0.0, 0.2.3.0, 0.2.4.0
json-schema, Unknown, 21, 16, 0.7.1.0, 0.7.4.1
json-sop, Unknown, 7, 4, 
json-state, Unknown, 2, 1, 
json-stream, PVP, 17, 9, 0.3.2.0, 0.3.2.3, 0.4.0.0
json-togo, Unknown, 5, 4, 0.1.0.2, 0.1.0.3, 0.1.1.0
json-tools, Unknown, 10, 0, 
json-types, Unknown, 1, 0, 
json2, Unknown, 10, 7, 0.3.1, 0.8.2
json2-hdbc, Unknown, 2, 0, 
json2-types, Unknown, 1, 0, 
json2yaml, Unknown, 11, 0, 
jsonresume, Unknown, 2, 1, 
jsonrpc-conduit, PVP, 9, 3, 0.2.7, 0.3.0
jsonschema-gen, Unknown, 5, 0, 
jsonsql, Unknown, 3, 0, 
jsontsv, Unknown, 17, 0, 
jspath, Unknown, 1, 0, 
juandelacosa, Unknown, 2, 0, 
judy, PVP, 10, 8, 0.2, 0.2.2, 0.2.4, 0.3.0
juicy-gcode, Unknown, 2, 0, 
jukebox, Unknown, 18, 7, 0.1.2, 0.1.3, 0.1.5, 0.2.4
jump, Unknown, 1, 0, 
jumpthefive, Unknown, 1, 0, 
jupyter, Unknown, 1, 0, 
jvm, Unknown, 3, 0, 
jvm-parser, Unknown, 1, 0, 
jwt, PVP, 18, 8, 0.5.0
kademlia, PVP, 2, 1, 1.1.0.0
kafka-client, Unknown, 2, 1, 
kafka-device, Unknown, 1, 0, 
kafka-device-glut, Unknown, 1, 0, 
kafka-device-joystick, Unknown, 1, 0, 
kafka-device-leap, Unknown, 1, 0, 
kafka-device-spacenav, Unknown, 1, 0, 
kafka-device-vrpn, Unknown, 1, 0, 
kaleidoscope, Unknown, 1, 0, 
kalman, Unknown, 3, 2, 
kan-extensions, PVP, 50, 36, 0.5.0, 1.8.0, 1.9.0, 3.4, 3.5, 3.5.1, 3.7, 4.0, 4.1, 4.2, 4.2.3
kangaroo, PVP, 4, 3, 0.2.0, 0.3.0, 0.4.0
kanji, Unknown, 2, 0, 
kansas-comet, PVP, 4, 3, 0.3.0, 0.4
kansas-lava, Unknown, 4, 1, 
kansas-lava-cores, Unknown, 3, 1, 
kansas-lava-papilio, PVP, 4, 3, 0.2.0, 0.3.0
kansas-lava-shake, PVP, 4, 3, 0.2.0
karakuri, Unknown, 2, 0, 
karver, Unknown, 4, 3, 0.1.1
katip, Unknown, 8, 0, 
katip-elasticsearch, PVP, 6, 5, 0.2.1.0, 0.3.0.0
katt, Unknown, 4, 1, 0.2.0.3
kawaii, Unknown, 2, 0, 
kawhi, PVP, 4, 3, 0.1.0, 0.2.0, 0.2.1
kazura-queue, Unknown, 3, 2, 
kbq-gu, Unknown, 2, 0, 
kd-tree, Unknown, 1, 0, 
kdesrc-build-extra, Unknown, 4, 0, 
kdt, Unknown, 6, 2, 0.2.4
keenser, Unknown, 1, 0, 
keera-callbacks, Unknown, 1, 0, 
keera-hails-i18n, Unknown, 1, 0, 
keera-hails-mvc-controller, Unknown, 1, 0, 
keera-hails-mvc-environment-gtk, Unknown, 1, 0, 
keera-hails-mvc-model-lightmodel, Unknown, 1, 0, 
keera-hails-mvc-model-protectedmodel, Unknown, 1, 0, 
keera-hails-mvc-solutions-config, Unknown, 1, 0, 
keera-hails-mvc-solutions-gtk, Unknown, 2, 1, 
keera-hails-mvc-view, Unknown, 1, 0, 
keera-hails-mvc-view-gtk, Unknown, 1, 0, 
keera-hails-reactive-fs, Unknown, 2, 1, 
keera-hails-reactive-gtk, Unknown, 4, 2, 
keera-hails-reactive-network, Unknown, 1, 0, 
keera-hails-reactive-polling, Unknown, 1, 0, 
keera-hails-reactive-wx, Unknown, 1, 0, 
keera-hails-reactive-yampa, Unknown, 1, 0, 
keera-hails-reactivelenses, Unknown, 2, 0, 
keera-hails-reactivevalues, PVP, 9, 7, 0.1.0, 0.1.2.1, 0.2.0.0, 0.2.0.1, 0.2.2.0
keera-posture, Unknown, 8, 0, 
keiretsu, Unknown, 1, 0, 
keter, PVP, 54, 27, 0.2.0, 0.3.4.1, 0.4.0, 1.0.1, 1.3.2, 1.3.3, 1.3.4, 1.3.5, 1.3.9, 1.3.10
kevin, Unknown, 25, 0, 
keycode, PVP, 5, 4, 0.2
keyed, PVP, 3, 2, 0.2.0.0, 0.3.0.0
keyring, Unknown, 5, 2, 
keys, PVP, 33, 27, 0.2.2, 0.3.0, 3.11
keysafe, Unknown, 9, 0, 
keystore, Unknown, 22, 0, 
keyvaluehash, Unknown, 8, 5, 
keyword-args, Unknown, 8, 5, 0.2.0.1
khph, Unknown, 1, 0, 
kibro, PVP, 8, 6, 0.1, 0.3
kicad-data, Unknown, 3, 0, 
kickass-torrents-dump-parser, Unknown, 1, 0, 
kickchan, Unknown, 2, 0, 
kif-parser, Unknown, 1, 0, 
kinds, Unknown, 6, 3, 
kit, Unknown, 32, 0, 
kmeans, Unknown, 4, 3, 0.1.2
kmeans-par, PVP, 9, 7, 1.2.0, 1.3.0, 1.4.0, 1.5.0
kmeans-vector, PVP, 6, 5, 0.2, 0.3
knead, Unknown, 2, 1, 0.2.0.1
knead-arithmetic, Unknown, 2, 1, 
knob, Unknown, 2, 1, 
knots, Unknown, 2, 0, 
koellner-phonetic, Unknown, 1, 0, 
kontra-config, Unknown, 1, 0, 
kontrakcja-templates, Unknown, 1, 0, 
koofr-client, SemVer, 6, 4, 1.0.0.0
korfu, Unknown, 3, 0, 
kqueue, Unknown, 10, 0, 
kraken, Unknown, 3, 2, 
krapsh, Unknown, 3, 0, 
krpc, PVP, 11, 1, 0.2.0.0
ks-test, Unknown, 1, 0, 
ktx, Unknown, 2, 1, 
kure, PVP, 25, 21, 0.2.2, 0.2.3, 0.3.1, 2.0.0, 2.2.0, 2.4.0, 2.4.2, 2.4.10, 2.6.14, 2.6.22, 2.8.0, 2.12.0, 2.14.0, 2.16.4, 2.16.6, 2.16.8
kure-your-boilerplate, Unknown, 2, 1, 0.1.3
kyotocabinet, Unknown, 5, 2, 0.1.4
l-bfgs-b, Unknown, 2, 0, 
labeled-graph, Unknown, 1, 0, 
labeled-tree, Unknown, 1, 0, 
labels, Unknown, 2, 0, 
laborantin-hs, Unknown, 10, 0, 
labyrinth, Unknown, 10, 0, 
labyrinth-server, Unknown, 5, 0, 
lackey, Unknown, 9, 3, 0.1.1
lagrangian, PVP, 11, 9, 0.3.0.0, 0.4.0.0, 0.5.0.0, 0.6.0.0
laika, Unknown, 5, 0, 
lambda-ast, Unknown, 3, 2, 0.0.12
lambda-bridge, Unknown, 1, 0, 
lambda-calculator, Unknown, 2, 1, 
lambda-canvas, Unknown, 1, 0, 
lambda-devs, Unknown, 2, 0, 
lambda-options, PVP, 12, 11, 0.2.0.0, 0.3.0.0, 0.4.0.0, 0.4.0.2, 0.5.0.0, 0.5.1.0, 0.6.0.0, 0.8.0.0, 0.9.0.0
lambda-placeholders, Unknown, 1, 0, 
lambda-sampler, Unknown, 1, 0, 
lambda-toolbox, Unknown, 2, 0, 
lambda2js, Unknown, 2, 0, 
lambdaBase, Unknown, 2, 1, 0.0.2.0
lambdaFeed, Unknown, 1, 0, 
lambdaLit, Unknown, 3, 0, 
lambdabot, Unknown, 18, 1, 4.3.0.1
lambdabot-core, PVP, 4, 3, 5.1
lambdabot-haskell-plugins, Unknown, 6, 5, 
lambdabot-irc-plugins, Unknown, 4, 3, 
lambdabot-misc-plugins, Unknown, 3, 2, 
lambdabot-novelty-plugins, Unknown, 6, 5, 
lambdabot-reference-plugins, Unknown, 6, 5, 
lambdabot-social-plugins, Unknown, 3, 2, 
lambdabot-trusted, PVP, 5, 4, 5.0.2, 5.0.2.1, 5.1
lambdabot-utils, Unknown, 4, 1, 
lambdacat, Unknown, 2, 0, 
lambdacms-core, Unknown, 9, 1, 
lambdacms-media, Unknown, 6, 3, 0.0.2
lambdacube, Unknown, 2, 0, 
lambdacube-bullet, Unknown, 2, 0, 
lambdacube-compiler, Unknown, 6, 1, 
lambdacube-core, Unknown, 2, 0, 
lambdacube-edsl, Unknown, 1, 0, 
lambdacube-engine, Unknown, 6, 1, 0.2.2
lambdacube-examples, Unknown, 4, 0, 
lambdacube-gl, Unknown, 14, 4, 0.2.1
lambdacube-ir, Unknown, 3, 0, 
lambdacube-samples, Unknown, 2, 0, 
lambdatex, Unknown, 6, 0, 
lambdatwit, Unknown, 1, 0, 
lambdaya-bus, Unknown, 2, 1, 
lambdiff, Unknown, 1, 0, 
lame-tester, Unknown, 2, 1, 
language-asn1, PVP, 4, 3, 0.2, 0.5
language-bash, Unknown, 7, 0, 
language-boogie, PVP, 3, 1, 0.2
language-c, PVP, 13, 10, 0.3.1, 0.3.2, 0.3.2.1, 0.4.1, 0.4.7, 0.5.0
language-c-comments, Unknown, 3, 1, 
language-c-inline, Unknown, 12, 4, 
language-c-quote, PVP, 46, 25, 0.4.4, 0.7.1, 0.10.1.1, 0.10.1.2, 0.10.2, 0.11, 0.11.0.1, 0.11.1, 0.11.2, 0.11.2.1, 0.11.3, 0.11.5
language-cil, Unknown, 5, 3, 0.2.2, 0.3.1
language-conf, Unknown, 5, 1, 0.1.2.0
language-css, Unknown, 3, 2, 
language-dart, PVP, 2, 1, 0.2.0.0
language-dockerfile, PVP, 8, 5, 0.2.3.0, 0.3.0.0, 0.3.5.0
language-dot, Unknown, 10, 7, 0.0.5
language-ecmascript, PVP, 19, 13, 0.10, 0.11.1, 0.14, 0.15, 0.17, 0.17.0.2, 0.17.1.0
language-ecmascript-analysis, Unknown, 3, 2, 0.9.2
language-eiffel, Unknown, 3, 0, 
language-fortran, PVP, 5, 4, 0.3, 0.4, 0.5
language-gcl, Unknown, 2, 1, 
language-glsl, PVP, 6, 5, 0.1.0
language-go, Unknown, 4, 0, 
language-guess, Unknown, 3, 0, 
language-haskell-extract, Unknown, 6, 5, 
language-hcl, Unknown, 2, 1, 0.1.2.0
language-java, PVP, 10, 6, 0.2.0, 0.2.2, 0.2.8
language-java-classfile, Unknown, 2, 0, 
language-javascript, PVP, 54, 49, 0.0.3, 0.1.0, 0.2.0, 0.3.0, 0.4.0, 0.5.0, 0.5.1, 0.5.14.3, 0.6.0.0, 0.6.0.9
language-kort, Unknown, 1, 0, 
language-lua, PVP, 32, 20, 0.1.2, 0.1.3, 0.1.4, 0.2.0, 0.4.1, 0.4.5, 0.5.0, 0.6.3
language-lua-qq, Unknown, 1, 0, 
language-lua2, Unknown, 6, 2, 
language-mixal, Unknown, 1, 0, 
language-nix, Unknown, 4, 1, 2.1.0.1
language-objc, Unknown, 9, 4, 
language-openscad, Unknown, 6, 1, 
language-pig, Unknown, 6, 0, 
language-puppet, Unknown, 52, 4, 0.1.4, 0.1.5, 0.1.7
language-python, PVP, 13, 9, 0.2, 0.4.1, 0.5.0, 0.5.2
language-python-colour, Unknown, 1, 0, 
language-python-test, Unknown, 4, 0, 
language-qux, PVP, 7, 4, 0.2.0.0
language-sh, Unknown, 2, 0, 
language-slice, PVP, 4, 3, 0.2.0.0, 0.3.0.0
language-spelling, PVP, 7, 6, 0.1.2, 0.2, 0.3
language-sqlite, PVP, 2, 1, 1.1
language-thrift, PVP, 19, 8, 0.3.0.0, 0.4.0.0, 0.9.0.0, 0.10.0.0
language-typescript, Unknown, 4, 0, 
language-vhdl, Unknown, 10, 9, 0.1.1.0, 0.1.2.0, 0.1.2.1, 0.1.2.2, 0.1.2.3, 0.1.2.4, 0.1.2.6
language-webidl, Unknown, 7, 6, 0.1.1.0, 0.1.1.1, 0.1.2.0, 0.1.3.0
large-hashable, Unknown, 4, 0, 
largeword, Unknown, 14, 10, 1.0.2, 1.0.3, 1.2.2, 1.2.4
lat, Unknown, 2, 0, 
latest-npm-version, Unknown, 4, 0, 
latex, Unknown, 4, 3, 
latex-formulae-hakyll, PVP, 4, 3, 0.2.0.0
latex-formulae-image, Unknown, 5, 2, 
latex-formulae-pandoc, Unknown, 8, 3, 
latex-function-tables, Unknown, 1, 0, 
lattices, PVP, 9, 6, 1.2, 1.3, 1.4
launchpad-control, Unknown, 1, 0, 
lax, Unknown, 5, 0, 
layers, Unknown, 1, 0, 
layers-game, Unknown, 9, 0, 
layout, Unknown, 3, 1, 0.0.0.2
layout-bootstrap, Unknown, 3, 0, 
lazy-csv, PVP, 3, 2, 0.5, 0.5.1
lazy-io, Unknown, 1, 0, 
lazy-io-streams, Unknown, 1, 0, 
lazy-search, Unknown, 2, 0, 
lazyarray, Unknown, 4, 3, 0.1.3
lazyio, Unknown, 11, 7, 0.1.0.2
lazyset, Unknown, 1, 0, 
lazysmallcheck, PVP, 6, 1, 0.5
lazysplines, Unknown, 2, 1, 
lbfgs, PVP, 5, 3, 0.0.3, 0.0.5, 0.1
lca, PVP, 8, 6, 0.2, 0.2.2, 0.3
lcs, Unknown, 1, 0, 
ld-intervals, Unknown, 1, 0, 
lda, Unknown, 2, 1, 
ldap-client, Unknown, 1, 0, 
ldif, Unknown, 12, 11, 0.0.2, 0.0.6, 0.0.7, 0.0.12
leaf, Unknown, 2, 0, 
leaky, Unknown, 17, 0, 
leancheck, Unknown, 5, 0, 
leankit-api, Unknown, 4, 0, 
leapseconds, Unknown, 1, 0, 
leapseconds-announced, Unknown, 7, 1, 
learn, Unknown, 2, 1, 
learn-physics, PVP, 12, 5, 0.5, 0.5.2
learn-physics-examples, Unknown, 4, 0, 
learning-hmm, PVP, 14, 13, 0.2.0.0, 0.3.0.0
leetify, Unknown, 2, 0, 
legion, Unknown, 9, 0, 
legion-discovery, Unknown, 3, 0, 
legion-discovery-client, Unknown, 3, 0, 
legion-extra, Unknown, 6, 0, 
leksah, Unknown, 52, 0, 
leksah-server, PVP, 35, 17, 0.10.0, 0.10.0.3, 0.14.0.0, 0.15.0.1, 0.15.0.2, 0.15.0.3, 0.15.0.6, 0.15.0.7, 0.15.2.0
lendingclub, Unknown, 2, 1, 0.1.1
lens, Unknown, 135, 0, 
lens-action, Unknown, 5, 1, 0.2.0.2
lens-aeson, Unknown, 10, 0, 
lens-datetime, Unknown, 5, 1, 
lens-family, Unknown, 8, 0, 
lens-family-core, Unknown, 8, 0, 
lens-family-th, Unknown, 7, 3, 
lens-prelude, Unknown, 2, 1, 
lens-properties, Unknown, 3, 1, 
lens-regex, Unknown, 1, 0, 
lens-simple, Unknown, 10, 0, 
lens-sop, PVP, 5, 4, 0.1.0.2, 0.2.0.0
lens-text-encoding, Unknown, 1, 0, 
lens-time, Unknown, 1, 0, 
lens-tutorial, Unknown, 3, 2, 1.0.1
lens-utils, Unknown, 2, 0, 
lens-xml, Unknown, 1, 0, 
lenses, Unknown, 6, 3, 
lensref, Unknown, 7, 0, 
lentil, Unknown, 41, 0, 
lenz, Unknown, 1, 0, 
lenz-template, Unknown, 1, 0, 
level-monad, PVP, 10, 9, 0.3, 0.4
leveldb-haskell, PVP, 19, 5, 0.1.0, 0.2.0
leveldb-haskell-fork, Unknown, 8, 0, 
levmar, PVP, 16, 10, 0.3, 1.0, 1.2.0.1, 1.2.1, 1.2.1.2
levmar-chart, Unknown, 2, 0, 
lexer-applicative, PVP, 7, 6, 2.0, 2.1
lfst, Unknown, 3, 2, 1.0.2
lgtk, PVP, 20, 11, 0.1.0.2, 0.2, 0.3, 0.3.1, 0.4, 0.5, 0.5.1, 0.5.2
lha, Unknown, 3, 2, 0.1.2
lhae, Unknown, 2, 0, 
lhc, Unknown, 10, 0, 
lhe, PVP, 9, 8, 0.2, 0.2.3, 0.3, 0.4, 0.5
lhs2TeX-hl, Unknown, 16, 0, 
lhs2html, Unknown, 5, 0, 
lhs2tex, Unknown, 9, 0, 
lhslatex, Unknown, 1, 0, 
libGenI, Unknown, 2, 0, 
libarchive-conduit, Unknown, 1, 0, 
libconfig, Unknown, 3, 0, 
libcspm, Unknown, 6, 0, 
libexpect, Unknown, 5, 2, 
libffi, Unknown, 1, 0, 
libgit, PVP, 3, 2, 0.3.0
libgraph, PVP, 9, 3, 1.4
libhbb, Unknown, 7, 3, 0.4.1.0
libinfluxdb, Unknown, 4, 3, 0.0.2, 0.0.3
libjenkins, Unknown, 14, 0, 
liblastfm, Unknown, 24, 9, 0.0.2.1, 0.0.2.2, 0.0.3.0, 0.0.3.4
liblawless, Unknown, 10, 0, 
liblinear-enumerator, Unknown, 1, 0, 
libltdl, Unknown, 5, 0, 
libmolude, Unknown, 1, 0, 
libmpd, PVP, 27, 21, 0.2.0, 0.3.0, 0.4.0, 0.5.0, 0.6.0, 0.7.0, 0.8.0
libnotify, Unknown, 7, 1, 
libnvvm, Unknown, 1, 0, 
liboleg, Unknown, 17, 14, 
libpafe, Unknown, 2, 0, 
libpq, PVP, 5, 2, 0.4.0
librandomorg, Unknown, 1, 0, 
librato, Unknown, 2, 1, 
libravatar, PVP, 7, 6, 0.2.0.0, 0.3.0.0, 0.4
libroman, PVP, 12, 8, 2.0.0, 2.1.0, 2.2.0
libssh2, Unknown, 5, 2, 0.2.0.2
libssh2-conduit, Unknown, 1, 0, 
libstackexchange, Unknown, 4, 0, 
libsystemd-daemon, Unknown, 2, 0, 
libsystemd-journal, Unknown, 9, 0, 
libtagc, Unknown, 3, 2, 0.11.1
libvirt-hs, Unknown, 4, 0, 
libvorbis, Unknown, 2, 1, 
libxls, Unknown, 1, 0, 
libxml, Unknown, 2, 0, 
libxml-enumerator, PVP, 9, 6, 0.2, 0.3, 0.4, 0.4.0.3
libxml-sax, PVP, 17, 15, 0.2, 0.4, 0.5, 0.6, 0.7
libxslt, Unknown, 1, 0, 
libzfs, Unknown, 3, 0, 
licensor, Unknown, 2, 0, 
life, Unknown, 1, 0, 
lift-generics, Unknown, 2, 1, 
lifted-async, PVP, 20, 16, 0.2.0, 0.3.0, 0.4.0, 0.5.0, 0.6.0, 0.7.0, 0.7.0.2, 0.8.0, 0.9.0
lifted-base, PVP, 29, 23, 0.1.0.4, 0.2, 0.2.3.1, 0.2.3.7
lifted-protolude, Unknown, 1, 0, 
lifted-threads, Unknown, 1, 0, 
lifter, Unknown, 1, 0, 
ligature, Unknown, 1, 0, 
ligd, PVP, 2, 1, 0.2
lightning-haskell, Unknown, 2, 0, 
lighttpd-conf, Unknown, 3, 1, 
lighttpd-conf-qq, Unknown, 5, 0, 
lilypond, PVP, 10, 6, 1.7.2, 1.9.0
limp, Unknown, 5, 0, 
limp-cbc, Unknown, 5, 0, 
lin-alg, Unknown, 4, 2, 0.1.0.3
linda, Unknown, 3, 0, 
lindenmayer, Unknown, 2, 1, 
line, Unknown, 7, 0, 
line-break, Unknown, 1, 0, 
line2pdf, Unknown, 7, 2, 0.0.5, 0.0.6
linear, Unknown, 70, 0, 
linear-accelerate, Unknown, 2, 0, 
linear-algebra-cblas, Unknown, 1, 0, 
linear-circuit, Unknown, 1, 0, 
linear-grammar, Unknown, 16, 15, 0.0.0.2, 0.0.0.5, 0.0.0.6, 0.0.0.7, 0.0.1, 0.0.2, 0.0.2.1
linear-maps, Unknown, 3, 2, 0.6.1
linear-opengl, Unknown, 15, 7, 
linear-vect, Unknown, 2, 0, 
linearEqSolver, PVP, 4, 2, 1.2, 1.3
linearmap-category, PVP, 4, 3, 0.1.0.1, 0.2.0.0, 0.3.0.1
linearscan, PVP, 18, 9, 0.2.0.0, 0.3.0.0, 0.4.0.0, 0.5.0.0, 0.6.0.0, 1.0.0
linearscan-hoopl, PVP, 18, 7, 0.5.0.0, 0.5.1.0, 0.6.0.0, 1.0.0
linebreak, Unknown, 6, 1, 1.0.0.1
linguistic-ordinals, Unknown, 2, 1, 
link-relations, Unknown, 2, 1, 
linkchk, Unknown, 1, 0, 
linkcore, Unknown, 5, 0, 
linked-list-with-iterator, Unknown, 2, 1, 0.1.1.0
linkedhashmap, PVP, 5, 3, 0.1.1.0, 0.2.0.0, 0.3.0.0
linklater, Unknown, 10, 0, 
linode, Unknown, 5, 0, 
linode-v4, Unknown, 5, 2, 0.1.0.2, 0.1.0.3
linux-blkid, Unknown, 2, 0, 
linux-cgroup, Unknown, 3, 0, 
linux-evdev, PVP, 5, 2, 0.3
linux-file-extents, Unknown, 2, 0, 
linux-inotify, Unknown, 6, 1, 
linux-kmod, Unknown, 2, 0, 
linux-mount, Unknown, 5, 2, 0.2.0.1
linux-namespaces, Unknown, 4, 3, 
linux-perf, Unknown, 1, 0, 
linux-ptrace, Unknown, 3, 0, 
linux-xattr, Unknown, 3, 2, 0.1.0.1, 0.1.1.0
linx-gateway, Unknown, 3, 2, 
lio, PVP, 23, 15, 0.0.2, 0.1.2, 0.9.0.0, 0.9.1.0, 0.9.1.1, 0.9.2.0, 0.9.2.2, 0.10.0.0, 0.11.0.0, 0.11.2.0
lio-eci11, PVP, 2, 1, 0.2
lio-fs, Unknown, 3, 2, 0.0.1.0
lio-simple, Unknown, 8, 0, 
lipsum-gen, Unknown, 3, 0, 
liquid, Unknown, 3, 0, 
liquid-fixpoint, PVP, 13, 10, 0.2.3.0, 0.3.0.0, 0.4.0.0, 0.5.0.0
liquidhaskell, PVP, 12, 7, 0.3.0.0, 0.3.1.0, 0.4.1.0, 0.5.0.0, 0.6.0.0
liquidhaskell-cabal, Unknown, 2, 0, 
liquidhaskell-cabal-demo, Unknown, 1, 0, 
lispparser, Unknown, 5, 4, 
list-extras, PVP, 12, 6, 0.3.0, 0.4.0, 0.4.0.1, 0.4.1.1
list-fusion-probe, Unknown, 7, 6, 
list-grouping, Unknown, 2, 1, 
list-mux, Unknown, 1, 0, 
list-prompt, Unknown, 2, 1, 0.1.1.0
list-remote-forwards, Unknown, 1, 0, 
list-t, PVP, 22, 20, 0.2.3, 0.2.4, 0.3.0, 0.4.0, 0.4.6
list-t-attoparsec, PVP, 8, 7, 0.3.0.0, 0.4.0.0
list-t-html-parser, PVP, 9, 6, 0.2.0.0, 0.4.0.0, 0.4.2
list-t-http-client, Unknown, 1, 0, 
list-t-libcurl, Unknown, 5, 4, 0.3.1
list-t-text, PVP, 6, 5, 0.2.0.0, 0.2.1
list-transformer, Unknown, 2, 1, 1.0.1
list-tries, PVP, 15, 10, 0.4, 0.4.1, 0.6.1, 0.6.2
list-zip-def, Unknown, 2, 0, 
listlike-instances, Unknown, 7, 4, 
